id,formula,elements,num_elements,has_transition_metals,families
GEN_01132,"{'Fe': 0.01833559013903141, 'Na': 0.30907291173934937, 'O': 0.5142412185668945, 'V': 0.1549871265888214}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_01133,"{'Fe': 0.0919533297419548, 'Na': 0.1472175270318985, 'O': 0.6080257296562195, 'P': 0.05509777367115021, 'V': 0.09312576055526733}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01134,"{'C': 0.017146997153759003, 'Co': 0.19182994961738586, 'Mn': 0.015056262724101543, 'Na': 0.12074041366577148, 'O': 0.5323096513748169, 'P': 0.0632561594247818}","['C', 'O', 'Mn', 'Co', 'Na', 'P']",6,2,"['phosphate', 'high_entropy']"
GEN_01135,"{'Co': 0.12535101175308228, 'Na': 0.5174520611763, 'O': 0.35596227645874023}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_01136,"{'Co': 0.26857611536979675, 'Na': 0.23526531457901, 'O': 0.4832517206668854}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_01137,"{'Na': 0.4159095585346222, 'O': 0.44812142848968506, 'V': 0.13310354948043823}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01138,"{'Co': 0.01584354043006897, 'Fe': 0.09046522527933121, 'Na': 0.32807672023773193, 'O': 0.5218403339385986, 'P': 0.04271930456161499}","['O', 'Co', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01139,"{'Li': 0.14555372297763824, 'Mn': 0.03443758934736252, 'Na': 0.2142765372991562, 'O': 0.48660144209861755, 'Ti': 0.018167030066251755, 'V': 0.06018122285604477}","['V', 'Li', 'O', 'Mn', 'Ti', 'Na']",6,3,['high_entropy']
GEN_01140,"{'Co': 0.02816021628677845, 'Fe': 0.08832821249961853, 'Na': 0.373118132352829, 'O': 0.4907473921775818, 'P': 0.01819242537021637}","['O', 'Co', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01141,"{'Na': 0.2620144188404083, 'O': 0.5152144432067871, 'V': 0.22249962389469147}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01142,"{'Na': 0.050511665642261505, 'O': 0.6323726773262024, 'V': 0.3061210811138153}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01143,"{'Na': 0.07441917806863785, 'O': 0.6215690970420837, 'P': 0.012254809029400349, 'V': 0.29131412506103516}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_01144,"{'Na': 0.27389389276504517, 'O': 0.522074282169342, 'V': 0.18499276041984558}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01145,"{'Na': 0.18812306225299835, 'O': 0.5676670670509338, 'V': 0.2425982803106308}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01146,"{'Co': 0.1464562565088272, 'Na': 0.3916004002094269, 'O': 0.4441819489002228}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_01147,"{'Na': 0.050683993846178055, 'O': 0.6322908401489258, 'V': 0.30791425704956055}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01148,"{'Mn': 0.1477101743221283, 'Na': 0.32817891240119934, 'O': 0.47947725653648376, 'V': 0.03541414439678192}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_01149,"{'Mn': 0.19517719745635986, 'Na': 0.20344001054763794, 'O': 0.5255615711212158, 'V': 0.07099416106939316}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_01150,"{'Na': 0.13473200798034668, 'O': 0.5948964953422546, 'V': 0.26890525221824646}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01151,"{'Co': 0.01695660501718521, 'Fe': 0.10278484225273132, 'Na': 0.3135901689529419, 'O': 0.5329639315605164, 'P': 0.03292659670114517}","['O', 'Co', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01152,"{'Na': 0.08580333739519119, 'O': 0.6148155927658081, 'P': 0.01597878895699978, 'V': 0.26891419291496277}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_01153,"{'Fe': 0.2963505983352661, 'Na': 0.19849814474582672, 'O': 0.5046663880348206}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_01154,"{'Mn': 0.2933189570903778, 'Na': 0.15819628536701202, 'O': 0.5158761739730835, 'V': 0.024461843073368073}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_01155,"{'Na': 0.06775199621915817, 'O': 0.619147777557373, 'V': 0.3118152618408203}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01156,"{'Mn': 0.22360806167125702, 'Na': 0.17603062093257904, 'O': 0.5410329699516296, 'V': 0.01938224956393242}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_01157,"{'Mn': 0.2141977697610855, 'Na': 0.30319514870643616, 'O': 0.47267287969589233}","['O', 'Na', 'Mn']",3,1,['layered_oxide']
GEN_01158,"{'Fe': 0.16069400310516357, 'Na': 0.3834953010082245, 'O': 0.4553311765193939}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_01159,"{'Co': 0.012370390817523003, 'Na': 0.0891602486371994, 'O': 0.6288991570472717, 'P': 0.261229544878006}","['P', 'Co', 'Na', 'O']",4,1,['phosphate']
GEN_01160,"{'Na': 0.2581506073474884, 'O': 0.5108872652053833, 'V': 0.23089349269866943}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01161,"{'Fe': 0.0975884199142456, 'Na': 0.21974289417266846, 'O': 0.551946222782135, 'P': 0.12070689350366592}","['P', 'Na', 'Fe', 'O']",4,1,['phosphate']
GEN_01162,"{'Co': 0.1872105598449707, 'Na': 0.3252432942390442, 'O': 0.47114846110343933, 'P': 0.012510888278484344}","['P', 'Co', 'Na', 'O']",4,1,['phosphate']
GEN_01163,"{'Na': 0.043262239545583725, 'O': 0.680769681930542, 'P': 0.23878264427185059, 'V': 0.0356309674680233}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_01164,"{'Co': 0.18672995269298553, 'Fe': 0.011579090729355812, 'Na': 0.31052684783935547, 'O': 0.4608668386936188}","['Co', 'Na', 'Fe', 'O']",4,2,['layered_oxide']
GEN_01165,"{'Co': 0.19156697392463684, 'Na': 0.35299503803253174, 'O': 0.45316338539123535}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_01166,"{'Na': 0.3193470239639282, 'O': 0.490639328956604, 'V': 0.18515899777412415}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01167,"{'Na': 0.18644678592681885, 'O': 0.5654239058494568, 'V': 0.22755096852779388}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01168,"{'Na': 0.5125612020492554, 'O': 0.3989001512527466, 'V': 0.08254630118608475}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01169,"{'Na': 0.22814741730690002, 'O': 0.5407490134239197, 'V': 0.2267048954963684}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01170,"{'Co': 0.014841831289231777, 'Fe': 0.03461597114801407, 'Na': 0.583458662033081, 'O': 0.3670315742492676}","['Co', 'Na', 'Fe', 'O']",4,2,['layered_oxide']
GEN_01171,"{'Fe': 0.013089736923575401, 'Na': 0.11517780274152756, 'O': 0.6251668930053711, 'P': 0.08654817938804626, 'V': 0.1484972983598709}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01172,"{'Co': 0.04272053763270378, 'Na': 0.5999263525009155, 'O': 0.35471925139427185}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_01173,"{'Co': 0.036569155752658844, 'Na': 0.5844160914421082, 'O': 0.3702529966831207}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_01174,"{'C': 0.010237024165689945, 'Co': 0.04386515915393829, 'Mn': 0.03487635776400566, 'Na': 0.1681046336889267, 'O': 0.5711763501167297, 'P': 0.06363065540790558, 'V': 0.03510061651468277}","['C', 'V', 'O', 'Mn', 'Co', 'Na', 'P']",7,3,"['phosphate', 'high_entropy']"
GEN_01175,"{'Fe': 0.07289925217628479, 'Na': 0.45244431495666504, 'O': 0.4323730766773224, 'Ti': 0.017917880788445473}","['Na', 'Ti', 'Fe', 'O']",4,2,['layered_oxide']
GEN_01176,"{'Mn': 0.044692836701869965, 'Na': 0.3194374442100525, 'O': 0.5002511739730835, 'V': 0.13185928761959076}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_01177,"{'Na': 0.03156566619873047, 'O': 0.6273087859153748, 'P': 0.062193986028432846, 'V': 0.275668203830719}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_01178,"{'Co': 0.08371946960687637, 'Fe': 0.01050687488168478, 'Na': 0.48291632533073425, 'O': 0.41918420791625977}","['Co', 'Na', 'Fe', 'O']",4,2,['layered_oxide']
GEN_01179,"{'Na': 0.161472886800766, 'O': 0.5819108486175537, 'V': 0.24410027265548706}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01180,"{'Na': 0.28804144263267517, 'O': 0.5037968158721924, 'V': 0.2075551450252533}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01181,"{'Co': 0.11155577749013901, 'Mg': 0.01098586991429329, 'Mn': 0.21843521296977997, 'Na': 0.1667819619178772, 'O': 0.49175208806991577}","['Mg', 'O', 'Mn', 'Co', 'Na']",5,2,['high_entropy']
GEN_01182,"{'Fe': 0.04009384289383888, 'Na': 0.1682809591293335, 'O': 0.5850385427474976, 'P': 0.014071567915380001, 'V': 0.1415633261203766}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01183,"{'Na': 0.4100803732872009, 'O': 0.450133353471756, 'V': 0.13569866120815277}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01184,"{'Fe': 0.18920746445655823, 'Na': 0.20554539561271667, 'O': 0.5452532768249512, 'P': 0.04794800654053688, 'V': 0.010630863718688488}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01185,"{'Na': 0.26695773005485535, 'O': 0.5444101691246033, 'P': 0.04626338556408882, 'V': 0.1345723271369934}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_01186,"{'Na': 0.0215612780302763, 'O': 0.5860468745231628, 'V': 0.3923890292644501}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01187,"{'Li': 0.011998698115348816, 'Na': 0.19289630651474, 'O': 0.5654116868972778, 'V': 0.2285219430923462}","['Li', 'V', 'Na', 'O']",4,1,['layered_oxide']
GEN_01188,"{'Na': 0.02187011018395424, 'O': 0.6888922452926636, 'P': 0.1787707805633545, 'V': 0.10444542020559311}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_01189,"{'Na': 0.16484434902668, 'O': 0.5738779306411743, 'V': 0.2518143355846405}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01190,"{'Na': 0.05358715355396271, 'O': 0.6387204527854919, 'V': 0.30421632528305054}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01191,"{'Co': 0.14223647117614746, 'Mg': 0.03938966616988182, 'Mn': 0.014085844159126282, 'Na': 0.33030566573143005, 'O': 0.46653202176094055}","['Mg', 'O', 'Mn', 'Co', 'Na']",5,2,['high_entropy']
GEN_01192,"{'Mn': 0.20405711233615875, 'Na': 0.18861204385757446, 'O': 0.5536636710166931, 'P': 0.020619003102183342, 'V': 0.02767243981361389}","['V', 'O', 'Mn', 'P', 'Na']",5,2,"['phosphate', 'high_entropy']"
GEN_01193,"{'Fe': 0.19845247268676758, 'Na': 0.2791556417942047, 'O': 0.5107268691062927}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_01194,"{'Mn': 0.010232667438685894, 'Na': 0.4454193115234375, 'O': 0.4428893029689789, 'V': 0.08553609251976013}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_01195,"{'Mn': 0.20947106182575226, 'Na': 0.07304703444242477, 'O': 0.5762330889701843, 'V': 0.14040975272655487}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_01196,"{'Li': 0.03712077811360359, 'Na': 0.03299640491604805, 'O': 0.6087934970855713, 'V': 0.31881967186927795}","['Li', 'V', 'Na', 'O']",4,1,['layered_oxide']
GEN_01197,"{'Na': 0.16115802526474, 'O': 0.5917750597000122, 'P': 0.012614622712135315, 'V': 0.2129116803407669}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_01198,"{'C': 0.011385192163288593, 'Co': 0.02378782071173191, 'Mn': 0.1760406643152237, 'Na': 0.15872523188591003, 'O': 0.5703880190849304, 'V': 0.010542064905166626}","['C', 'V', 'O', 'Mn', 'Co', 'Na']",6,3,['high_entropy']
GEN_01199,"{'Mn': 0.03799263387918472, 'Na': 0.10003847628831863, 'O': 0.6240082383155823, 'P': 0.013986392877995968, 'V': 0.21599985659122467}","['V', 'O', 'Mn', 'P', 'Na']",5,2,"['phosphate', 'high_entropy']"
GEN_01200,"{'Mn': 0.0233885757625103, 'Na': 0.0541558675467968, 'O': 0.6729822754859924, 'P': 0.034438274800777435, 'V': 0.2118222415447235}","['V', 'O', 'Mn', 'P', 'Na']",5,2,"['phosphate', 'high_entropy']"
GEN_01201,"{'Co': 0.012231972068548203, 'Na': 0.13383135199546814, 'O': 0.6177911758422852, 'P': 0.23045992851257324}","['P', 'Co', 'Na', 'O']",4,1,['phosphate']
GEN_01202,"{'Mn': 0.20138899981975555, 'Na': 0.3170049786567688, 'O': 0.46917811036109924}","['O', 'Na', 'Mn']",3,1,['layered_oxide']
GEN_01203,"{'Na': 0.05655157193541527, 'O': 0.6184746026992798, 'V': 0.32341426610946655}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01204,"{'Na': 0.17743946611881256, 'O': 0.5744914412498474, 'V': 0.24144668877124786}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01205,"{'Fe': 0.1658584475517273, 'Na': 0.29518118500709534, 'O': 0.508349597454071, 'P': 0.027192482724785805}","['P', 'Na', 'Fe', 'O']",4,1,['phosphate']
GEN_01206,"{'Na': 0.182032972574234, 'O': 0.5715925097465515, 'V': 0.24507881700992584}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01207,"{'Li': 0.01299371663480997, 'Na': 0.2676151394844055, 'O': 0.5365194082260132, 'V': 0.1616811901330948}","['Li', 'V', 'Na', 'O']",4,1,['layered_oxide']
GEN_01208,"{'Fe': 0.07456497102975845, 'Na': 0.09964592009782791, 'O': 0.622757613658905, 'P': 0.022148583084344864, 'V': 0.1736810803413391}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01209,"{'Fe': 0.07351167500019073, 'Na': 0.5032851696014404, 'O': 0.4146422743797302}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_01210,"{'Na': 0.2895483672618866, 'O': 0.5162328481674194, 'V': 0.1837088167667389}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01211,"{'Na': 0.09292865544557571, 'O': 0.6179715394973755, 'P': 0.19176246225833893, 'V': 0.09227606654167175}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_01212,"{'Co': 0.10252373665571213, 'Fe': 0.01264558732509613, 'Na': 0.20138737559318542, 'O': 0.5365335941314697, 'P': 0.09825491905212402}","['O', 'Co', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01213,"{'Co': 0.12558262050151825, 'Fe': 0.012773377820849419, 'Na': 0.21877747774124146, 'O': 0.5594001412391663, 'P': 0.08067908883094788}","['O', 'Co', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01214,"{'Fe': 0.01600523665547371, 'Na': 0.08557593077421188, 'O': 0.6309128403663635, 'P': 0.22989864647388458, 'V': 0.0302352886646986}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01215,"{'Na': 0.07364186644554138, 'O': 0.6582141518592834, 'P': 0.24821776151657104, 'V': 0.012563255615532398}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_01216,"{'Na': 0.3162916898727417, 'O': 0.5029601454734802, 'V': 0.15693031251430511}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01217,"{'Fe': 0.03647751733660698, 'Na': 0.23726828396320343, 'O': 0.5690361857414246, 'P': 0.05269286781549454, 'V': 0.08759061992168427}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01218,"{'Li': 0.012333810329437256, 'Mn': 0.07532425224781036, 'Na': 0.3076547086238861, 'O': 0.5054198503494263, 'V': 0.09845838695764542}","['V', 'Li', 'O', 'Mn', 'Na']",5,2,['high_entropy']
GEN_01219,"{'Na': 0.19061382114887238, 'O': 0.5624344348907471, 'V': 0.2433299422264099}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01220,"{'Na': 0.03369385004043579, 'O': 0.6184712648391724, 'V': 0.3464158773422241}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01221,"{'Fe': 0.028104905039072037, 'Na': 0.18843691051006317, 'O': 0.5674039721488953, 'V': 0.21010072529315948}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_01222,"{'Na': 0.11017349362373352, 'O': 0.6080787777900696, 'V': 0.28024718165397644}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01223,"{'Na': 0.381713330745697, 'O': 0.4724027216434479, 'V': 0.13548673689365387}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01224,"{'Na': 0.03275613859295845, 'O': 0.6415628790855408, 'P': 0.011359789408743382, 'V': 0.31224218010902405}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_01225,"{'Li': 0.0595199391245842, 'Mn': 0.014113646931946278, 'Na': 0.24615995585918427, 'O': 0.5146644115447998, 'V': 0.157083660364151}","['V', 'Li', 'O', 'Mn', 'Na']",5,2,['high_entropy']
GEN_01226,"{'Fe': 0.07083041220903397, 'Na': 0.22160495817661285, 'O': 0.5673053860664368, 'P': 0.09481379389762878, 'V': 0.04191279783844948}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01227,"{'Na': 0.16357114911079407, 'O': 0.5759456157684326, 'V': 0.25303924083709717}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01228,"{'Na': 0.05015333741903305, 'O': 0.6343266367912292, 'P': 0.05329826474189758, 'V': 0.2408076822757721}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_01229,"{'Mg': 0.25582554936408997, 'Mn': 0.08412546664476395, 'Na': 0.27550026774406433, 'O': 0.38100776076316833}","['Mg', 'O', 'Na', 'Mn']",4,1,['layered_oxide']
GEN_01230,"{'Na': 0.1740759015083313, 'O': 0.5696833729743958, 'V': 0.2522673010826111}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01231,"{'Na': 0.1467851847410202, 'O': 0.5905449390411377, 'V': 0.2598636746406555}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01232,"{'C': 0.04316102713346481, 'Co': 0.09425124526023865, 'Fe': 0.021382058039307594, 'Na': 0.10348759591579437, 'O': 0.522403359413147, 'P': 0.04922035336494446, 'Sb': 0.010188284330070019}","['C', 'O', 'Co', 'Sb', 'Na', 'Fe', 'P']",7,2,"['phosphate', 'high_entropy']"
GEN_01233,"{'Mn': 0.18679852783679962, 'Na': 0.27570289373397827, 'O': 0.5020870566368103, 'V': 0.033802106976509094}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_01234,"{'Na': 0.24914446473121643, 'O': 0.53504478931427, 'V': 0.21324504911899567}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01235,"{'Co': 0.013650340028107166, 'Fe': 0.15632762014865875, 'Na': 0.32047632336616516, 'O': 0.5059443712234497}","['Co', 'Na', 'Fe', 'O']",4,2,['layered_oxide']
GEN_01236,"{'Fe': 0.09021954238414764, 'Na': 0.5284242630004883, 'O': 0.3809405565261841}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_01237,"{'Fe': 0.2420729100704193, 'Na': 0.26731017231941223, 'O': 0.4904312491416931}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_01238,"{'Co': 0.18765147030353546, 'Na': 0.3833456337451935, 'O': 0.4287146329879761}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_01239,"{'Fe': 0.1415998786687851, 'Na': 0.41240766644477844, 'O': 0.44570133090019226}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_01240,"{'Na': 0.19154755771160126, 'O': 0.5770695209503174, 'P': 0.14756272733211517, 'V': 0.06834579259157181}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_01241,"{'Na': 0.06729380786418915, 'O': 0.626688539981842, 'P': 0.023881923407316208, 'V': 0.27755799889564514}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_01242,"{'Li': 0.01444484107196331, 'Na': 0.2209717184305191, 'O': 0.5377014875411987, 'V': 0.22026479244232178}","['Li', 'V', 'Na', 'O']",4,1,['layered_oxide']
GEN_01243,"{'Co': 0.20314240455627441, 'Na': 0.3201143443584442, 'O': 0.46254995465278625}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_01244,"{'Fe': 0.25767090916633606, 'Na': 0.19534462690353394, 'O': 0.5281651616096497}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_01245,"{'Fe': 0.09986989200115204, 'Na': 0.27985918521881104, 'O': 0.5285508036613464, 'P': 0.024752048775553703, 'V': 0.0402674525976181}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01246,"{'Fe': 0.08008932322263718, 'Na': 0.5059967041015625, 'O': 0.4049012362957001}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_01247,"{'Na': 0.3462393581867218, 'O': 0.4688238501548767, 'V': 0.1839359700679779}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01248,"{'Co': 0.03529198467731476, 'Fe': 0.016321565955877304, 'Na': 0.15630413591861725, 'O': 0.5878742337226868, 'P': 0.1983546018600464}","['O', 'Co', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01249,"{'Mn': 0.06989480555057526, 'Na': 0.18021120131015778, 'O': 0.6009248495101929, 'P': 0.038349028676748276, 'V': 0.0818556398153305}","['V', 'O', 'Mn', 'P', 'Na']",5,2,"['phosphate', 'high_entropy']"
GEN_01250,"{'Na': 0.04627348482608795, 'O': 0.6135963797569275, 'V': 0.3386785387992859}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01251,"{'Na': 0.022738123312592506, 'O': 0.6313318014144897, 'P': 0.09660984575748444, 'V': 0.24783483147621155}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_01252,"{'Na': 0.17919336259365082, 'O': 0.5801774859428406, 'V': 0.22497554123401642}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01253,"{'Na': 0.0946531817317009, 'O': 0.6323175430297852, 'P': 0.12704986333847046, 'V': 0.14050516486167908}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_01254,"{'Na': 0.08488680422306061, 'O': 0.6132170557975769, 'V': 0.2997286915779114}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01255,"{'Fe': 0.013047836720943451, 'Mn': 0.030531249940395355, 'Na': 0.3985993564128876, 'O': 0.45921027660369873, 'V': 0.02938688173890114}","['V', 'O', 'Mn', 'Na', 'Fe']",5,3,['high_entropy']
GEN_01256,"{'Co': 0.23471710085868835, 'Na': 0.2664819359779358, 'O': 0.4823349416255951}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_01257,"{'Co': 0.018531665205955505, 'Mn': 0.08377419412136078, 'Na': 0.25091150403022766, 'O': 0.5366622805595398, 'P': 0.031820349395275116, 'V': 0.04842790588736534}","['V', 'O', 'Mn', 'Co', 'P', 'Na']",6,3,"['phosphate', 'high_entropy']"
GEN_01258,"{'Fe': 0.19397518038749695, 'Na': 0.2508952021598816, 'O': 0.5226243734359741, 'V': 0.03032081015408039}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_01259,"{'Mn': 0.11729208379983902, 'Na': 0.13319002091884613, 'O': 0.5854132771492004, 'P': 0.011745525524020195, 'V': 0.13547441363334656}","['V', 'O', 'Mn', 'P', 'Na']",5,2,"['phosphate', 'high_entropy']"
GEN_01260,"{'Na': 0.053385403007268906, 'O': 0.6178112030029297, 'V': 0.32858866453170776}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_01261,"{'Fe': 0.056965675204992294, 'Na': 0.3731342554092407, 'O': 0.4933651089668274, 'V': 0.060311246663331985}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_01262,"{'Co': 0.0731653943657875, 'Mg': 0.012265938334167004, 'Na': 0.527133047580719, 'O': 0.3824000358581543}","['Mg', 'Co', 'Na', 'O']",4,1,['layered_oxide']
GEN_01263,"{'Co': 0.06193593144416809, 'Fe': 0.06538356095552444, 'Na': 0.3952367305755615, 'O': 0.46947339177131653}","['Co', 'Na', 'Fe', 'O']",4,2,['layered_oxide']
GEN_01264,"{'Fe': 0.024687470868229866, 'Na': 0.12480684369802475, 'O': 0.60737544298172, 'P': 0.2170182466506958, 'V': 0.012741195037961006}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_01265,"{'Co': 0.32756295800209045, 'Na': 0.1511966437101364, 'O': 0.49674856662750244, 'P': 0.02346639521420002}","['P', 'Co', 'Na', 'O']",4,1,['phosphate']
GEN_01266,"{'Fe': 0.13787907361984253, 'Na': 0.2949507236480713, 'O': 0.5049663186073303, 'P': 0.05881277099251747}","['P', 'Na', 'Fe', 'O']",4,1,['phosphate']
